objectid,age,gender
6130c31a4a00cdf4242614e5,48.0,1.0
6116269331ee975e584d3727,58.0,1.0
611628bb31ee975e584d614f,67.0,-1.0
6130c0624a00cdf42425e3c0,33.0,1.0
6130bd284a00cdf42425a90c,76.0,-1.0
6130bd4b4a00cdf42425aba1,75.0,-1.0
6130c21c4a00cdf424260317,23.0,-1.0
613074aa627bfbae31cd2e42,64.0,-1.0
6130c1064a00cdf42425ef60,81.0,1.0
613feb38bba4618becad91f3,55.0,-1.0
6116269831ee975e584d3780,53.0,1.0
6130c3ab4a00cdf424261f59,66.0,1.0
6116271231ee975e584d4114,65.0,1.0
6116261431ee975e584d2ddc,42.0,1.0
6130bd5a4a00cdf42425acaf,65.0,1.0
6194d96c609d25628d41dbc9,50.0,1.0
6130c2434a00cdf4242605f7,71.0,-1.0
6130c0a14a00cdf42425e7f2,62.0,-1.0
6130c1864a00cdf42425f857,52.0,1.0
6194da6f609d25628d41e351,61.0,1.0
6130bf6d4a00cdf42425d238,46.0,-1.0
6130c39b4a00cdf424261e20,63.0,-1.0
6194d9a9609d25628d41dd90,77.0,1.0
6130bd664a00cdf42425ad8f,78.0,-1.0
611628df31ee975e584d6411,76.0,1.0
611627d131ee975e584d4f8a,65.0,1.0
611628bd31ee975e584d616c,59.0,1.0
6130c0834a00cdf42425e5fa,8.0,1.0
6130c2434a00cdf4242605f9,4.0,-1.0
6130c09f4a00cdf42425e7c8,27.0,1.0
613fed01bba4618becada3c4,13.0,1.0
6116286a31ee975e584d5af0,58.0,-1.0
6130c1ee4a00cdf42425ffd7,80.0,1.0
613072cf627bfbae31cd0a49,19.0,1.0
613fedf2bba4618becadad6d,45.0,-1.0
6130c24b4a00cdf42426069b,68.0,-1.0
6130bdce4a00cdf42425b4f2,70.0,-1.0
611625d431ee975e584d290f,42.0,1.0
6130c1cc4a00cdf42425fd7a,43.0,-1.0
6194d783609d25628d41cda0,89.0,-1.0
6116284e31ee975e584d58b8,72.0,1.0
6194d5a0609d25628d41bf96,89.0,-1.0
6130c14a4a00cdf42425f420,50.0,1.0
6130bee84a00cdf42425c8cf,63.0,1.0
6116266431ee975e584d33c5,50.0,-1.0
6130c1994a00cdf42425f9d8,74.0,-1.0
613fec3fbba4618becad9c44,75.0,1.0
6116285531ee975e584d5957,57.0,1.0
6194d599609d25628d41bf5e,54.0,1.0
6130c20d4a00cdf4242601fd,53.0,1.0
6116255a31ee975e584d201a,55.0,-1.0
613072f1627bfbae31cd0cc9,39.0,-1.0
6116291e31ee975e584d68de,63.0,-1.0
611626fb31ee975e584d3f7c,70.0,1.0
6130c3984a00cdf424261dec,18.0,1.0
611625a231ee975e584d2576,34.0,-1.0
6116273331ee975e584d4381,39.0,-1.0
611627ea31ee975e584d5169,64.0,-1.0
6130c0d74a00cdf42425ebee,53.0,1.0
611625ff31ee975e584d2c49,74.0,1.0
6130c4004a00cdf424262606,16.0,1.0
6130c1654a00cdf42425f60e,60.0,-1.0
611626d931ee975e584d3cc8,68.0,1.0
613fec67bba4618becad9dc4,82.0,1.0
6130befe4a00cdf42425ca64,87.0,-1.0
6130bf6c4a00cdf42425d230,83.0,1.0
61307327627bfbae31cd10f0,54.0,-1.0
6130c2c84a00cdf424260f5e,62.0,-1.0
6130732e627bfbae31cd1177,60.0,-1.0
611627aa31ee975e584d4ca4,50.0,1.0
6194d8a6609d25628d41d60c,76.0,1.0
611627c231ee975e584d4e78,60.0,-1.0
6130c0ab4a00cdf42425e8a9,0.0,-1.0
611626cb31ee975e584d3b9b,64.0,-1.0
6130be914a00cdf42425c26f,19.0,1.0
6194d74d609d25628d41cc0b,67.0,-1.0
613072d9627bfbae31cd0b02,23.0,1.0
611626a331ee975e584d3856,67.0,-1.0
6130c37c4a00cdf424261be6,81.0,1.0
611627a031ee975e584d4bd7,41.0,1.0
6194d88a609d25628d41d536,56.0,1.0
6130bdb74a00cdf42425b35e,70.0,1.0
613fed1abba4618becada4bd,38.0,-1.0
6116293a31ee975e584d6b28,40.0,-1.0
6116278531ee975e584d49c4,73.0,1.0
6130c2c24a00cdf424260efe,54.0,1.0
6116272a31ee975e584d42d4,18.0,-1.0
6116274631ee975e584d44f4,54.0,1.0
6130be8a4a00cdf42425c1ef,65.0,-1.0
6130c1014a00cdf42425eef3,47.0,1.0
6116277731ee975e584d48b5,37.0,1.0
613fee5bbba4618becadb18f,86.0,-1.0
6130bd234a00cdf42425a8a3,55.0,1.0
613feda7bba4618becadaa66,81.0,1.0
613feb65bba4618becad93ab,60.0,1.0
6116288331ee975e584d5d07,75.0,1.0
611626d831ee975e584d3ca1,72.0,-1.0
6116257d31ee975e584d22c1,78.0,1.0
6130c1ae4a00cdf42425fb50,57.0,-1.0
6194d882609d25628d41d500,26.0,1.0
613072f3627bfbae31cd0cee,75.0,1.0
6130bdb24a00cdf42425b2fe,70.0,-1.0
6194d97e609d25628d41dc4d,38.0,-1.0
6130c19a4a00cdf42425f9f0,43.0,1.0
611625e031ee975e584d29ff,65.0,-1.0
6116272f31ee975e584d4334,40.0,-1.0
6130bea54a00cdf42425c3e2,38.0,-1.0
611625c831ee975e584d2839,65.0,-1.0
6130c0314a00cdf42425e05d,67.0,-1.0
6130c44b4a00cdf424262b9c,72.0,1.0
6130c0d04a00cdf42425eb5c,47.0,1.0
6194d864609d25628d41d41c,76.0,1.0
611626db31ee975e584d3ce3,67.0,-1.0
611626b231ee975e584d3988,38.0,1.0
6130bd4c4a00cdf42425abae,88.0,-1.0
6130c09a4a00cdf42425e77a,77.0,-1.0
6130c0b84a00cdf42425e99b,56.0,1.0
6116269231ee975e584d3716,85.0,1.0
6130bda54a00cdf42425b20d,76.0,-1.0
6194d5b5609d25628d41c027,68.0,-1.0
6194d661609d25628d41c526,46.0,1.0
6130c2a04a00cdf424260cb3,27.0,1.0
613feaf7bba4618becad8f85,76.0,-1.0
6194d863609d25628d41d413,58.0,1.0
6116279b31ee975e584d4b88,67.0,1.0
6194d827609d25628d41d25a,70.0,1.0
6130c3034a00cdf42426133c,36.0,-1.0
6194d95c609d25628d41db4b,54.0,1.0
611626ea31ee975e584d3e1e,71.0,1.0
6194d6b7609d25628d41c7ac,84.0,-1.0
6116286031ee975e584d5a2d,56.0,1.0
6130c14d4a00cdf42425f45b,29.0,1.0
6194da52609d25628d41e274,55.0,1.0
611626ac31ee975e584d3907,69.0,1.0
61307468627bfbae31cd291f,57.0,1.0
6116269b31ee975e584d37cb,84.0,1.0
613febf6bba4618becad9978,59.0,-1.0
611626a231ee975e584d384b,57.0,1.0
6130c37d4a00cdf424261bf7,79.0,-1.0
6194d6d3609d25628d41c87d,74.0,1.0
61307415627bfbae31cd22a8,51.0,-1.0
6194d9d0609d25628d41deb4,69.0,1.0
6194d6d6609d25628d41c892,63.0,1.0
6130bd8f4a00cdf42425b06e,53.0,1.0
61307310627bfbae31cd0f25,56.0,-1.0
6116278731ee975e584d49ee,79.0,-1.0
6130bf654a00cdf42425d1aa,51.0,1.0
61307356627bfbae31cd1486,82.0,1.0
6130c1ab4a00cdf42425fb16,55.0,1.0
6130c0404a00cdf42425e169,74.0,-1.0
613feb26bba4618becad9150,13.0,1.0
611628b131ee975e584d6093,69.0,1.0
6130c27d4a00cdf424260a39,35.0,1.0
6130bf0f4a00cdf42425cb98,85.0,-1.0
6130beb44a00cdf42425c4fd,72.0,1.0
611628c331ee975e584d61e6,54.0,-1.0
6130c2844a00cdf424260ab6,78.0,1.0
6130c4864a00cdf424263006,21.0,1.0
6130741c627bfbae31cd2333,75.0,1.0
613fedd6bba4618becadac4f,88.0,-1.0
6194d5e1609d25628d41c169,71.0,-1.0
613febe3bba4618becad98ae,18.0,1.0
6130743f627bfbae31cd25f3,22.0,-1.0
611626b331ee975e584d399e,21.0,-1.0
6130bf1a4a00cdf42425cc5c,86.0,1.0
6130c2de4a00cdf4242610d4,52.0,-1.0
613fee43bba4618becadb097,76.0,-1.0
6116254731ee975e584d1ea7,59.0,1.0
6130c40e4a00cdf42426271f,62.0,1.0
613feb8ebba4618becad954f,53.0,1.0
6130c2ab4a00cdf424260d83,32.0,1.0
6194dac2609d25628d41e5b7,62.0,1.0
6130bf774a00cdf42425d2fe,57.0,-1.0
61307406627bfbae31cd2186,59.0,1.0
61307439627bfbae31cd2570,60.0,1.0
613feb62bba4618becad938b,72.0,1.0
6130c2df4a00cdf4242610d6,57.0,1.0
6130c0024a00cdf42425dd04,83.0,1.0
6116296a31ee975e584d6ef7,84.0,1.0
61307354627bfbae31cd1465,74.0,1.0
6130bf754a00cdf42425d2d7,41.0,1.0
6130bf494a00cdf42425cfb4,78.0,-1.0
61307364627bfbae31cd1594,40.0,1.0
6130742b627bfbae31cd245f,81.0,-1.0
6130746d627bfbae31cd2977,57.0,-1.0
611625ed31ee975e584d2aee,81.0,-1.0
6116292831ee975e584d69b4,61.0,1.0
6130c4644a00cdf424262d7e,8.0,-1.0
6130be834a00cdf42425c169,69.0,1.0
6116280f31ee975e584d541a,82.0,1.0
6130c1674a00cdf42425f635,72.0,1.0
6130c2c44a00cdf424260f26,50.0,-1.0
6130beeb4a00cdf42425c90f,56.0,1.0
613072ef627bfbae31cd0ca4,43.0,1.0
6130c00f4a00cdf42425ddf5,83.0,-1.0
6130c1c34a00cdf42425fcd0,48.0,1.0
6116275531ee975e584d461d,25.0,1.0
611628bf31ee975e584d6197,56.0,-1.0
6130bf8f4a00cdf42425d4b2,87.0,1.0
611627a331ee975e584d4c15,69.0,1.0
6130c42f4a00cdf424262994,81.0,1.0
611625a331ee975e584d257c,72.0,-1.0
6130c1f14a00cdf424260009,89.0,-1.0
6194d8c9609d25628d41d712,63.0,-1.0
611627ea31ee975e584d515d,62.0,1.0
6130bd4f4a00cdf42425abe3,52.0,1.0
6194da63609d25628d41e2f2,61.0,1.0
6116296f31ee975e584d6f57,89.0,-1.0
6116275531ee975e584d4615,80.0,1.0
6116298231ee975e584d70b2,64.0,-1.0
6130749b627bfbae31cd2d1c,73.0,-1.0
6194d90e609d25628d41d916,49.0,-1.0
6194d69b609d25628d41c6e1,61.0,1.0
6194daa1609d25628d41e4bf,75.0,1.0
6130bf9e4a00cdf42425d5c9,73.0,-1.0
6116264e31ee975e584d3228,54.0,1.0
6116268731ee975e584d3641,48.0,-1.0
6116258c31ee975e584d23d1,39.0,1.0
613febacbba4618becad9677,55.0,-1.0
613feab4bba4618becad8cfc,31.0,-1.0
613fedccbba4618becadabdc,87.0,-1.0
6130bfd94a00cdf42425da25,43.0,-1.0
6130bd604a00cdf42425ad21,14.0,-1.0
611627af31ee975e584d4d00,40.0,-1.0
611627d031ee975e584d4f83,65.0,1.0
6130bd7b4a00cdf42425af09,54.0,-1.0
6130c3374a00cdf4242616fc,64.0,-1.0
613fec90bba4618becad9f5a,63.0,-1.0
6194d8f8609d25628d41d871,89.0,1.0
6130c2514a00cdf424260704,58.0,-1.0
611625bb31ee975e584d274b,76.0,-1.0
613072e2627bfbae31cd0ba4,39.0,1.0
6116293d31ee975e584d6b66,84.0,1.0
6130bdfd4a00cdf42425b84a,4.0,1.0
613feceabba4618becada2da,51.0,1.0
6130bf684a00cdf42425d1eb,56.0,1.0
6130bf044a00cdf42425cade,65.0,-1.0
6116262831ee975e584d2f54,65.0,-1.0
613feb6abba4618becad93db,80.0,-1.0
61307381627bfbae31cd17b6,65.0,-1.0
613feae2bba4618becad8eaf,34.0,-1.0
6130c31c4a00cdf424261501,51.0,-1.0
61307311627bfbae31cd0f39,43.0,1.0
6130c2fa4a00cdf424261295,82.0,-1.0
6194d6f4609d25628d41c972,34.0,-1.0
611627c431ee975e584d4ea1,26.0,1.0
6116274531ee975e584d44df,52.0,1.0
6194d800609d25628d41d132,60.0,1.0
6130be4e4a00cdf42425bdc6,62.0,1.0
611627f131ee975e584d51e3,40.0,-1.0
6130c1094a00cdf42425ef89,82.0,1.0
6116270031ee975e584d3fc9,52.0,1.0
613feafdbba4618becad8fb7,68.0,1.0
6116294231ee975e584d6bdf,73.0,-1.0
6116271131ee975e584d4102,46.0,1.0
613fec1bbba4618becad9ae6,70.0,1.0
61307472627bfbae31cd29e9,44.0,-1.0
611627b031ee975e584d4d20,74.0,1.0
61307398627bfbae31cd1970,46.0,-1.0
6116260331ee975e584d2c96,71.0,-1.0
6116267631ee975e584d350e,72.0,1.0
6194d6dd609d25628d41c8c4,66.0,1.0
611626ef31ee975e584d3e86,43.0,-1.0
613073d7627bfbae31cd1e1c,48.0,1.0
6194daaf609d25628d41e52a,56.0,1.0
613fecebbba4618becada2ea,66.0,1.0
613feb78bba4618becad946c,49.0,1.0
611625ba31ee975e584d2732,49.0,-1.0
6130bf1c4a00cdf42425cc7e,43.0,1.0
613073c5627bfbae31cd1cc8,41.0,1.0
6116254b31ee975e584d1eea,58.0,1.0
6194d71a609d25628d41ca8f,66.0,1.0
6130be934a00cdf42425c28e,50.0,-1.0
6116284d31ee975e584d589f,58.0,1.0
611628a331ee975e584d5f79,55.0,1.0
6130c1104a00cdf42425f011,62.0,-1.0
6116297c31ee975e584d7040,52.0,1.0
6130c3754a00cdf424261b67,60.0,-1.0
6194da01609d25628d41e01e,63.0,1.0
6116297d31ee975e584d705c,50.0,-1.0
6130bd9d4a00cdf42425b180,75.0,-1.0
6130c3164a00cdf424261496,63.0,1.0
611627a231ee975e584d4c03,54.0,1.0
613073df627bfbae31cd1ea8,73.0,1.0
6130c1334a00cdf42425f283,34.0,1.0
6130c0134a00cdf42425de30,72.0,1.0
6130bf264a00cdf42425cd3c,72.0,1.0
6116293e31ee975e584d6b88,53.0,1.0
613072ff627bfbae31cd0dd8,71.0,1.0
6116298731ee975e584d7118,60.0,1.0
6130c3604a00cdf4242619e2,67.0,-1.0
6130c0094a00cdf42425dd86,37.0,1.0
6130c2354a00cdf4242604fd,64.0,1.0
611627f831ee975e584d5273,4.0,-1.0
6130c3274a00cdf4242615cf,65.0,-1.0
6130c16d4a00cdf42425f69c,52.0,1.0
6116268131ee975e584d35d9,54.0,-1.0
6194d8b0609d25628d41d654,53.0,1.0
6130c0764a00cdf42425e508,74.0,1.0
6116267931ee975e584d3553,84.0,-1.0
6194d8c2609d25628d41d6dd,62.0,-1.0
61307410627bfbae31cd223f,39.0,-1.0
611626e231ee975e584d3d77,79.0,-1.0
6130be724a00cdf42425c038,49.0,1.0
61307337627bfbae31cd122b,70.0,-1.0
6116285231ee975e584d590f,65.0,-1.0
6130bec34a00cdf42425c61b,78.0,1.0
61307496627bfbae31cd2cae,70.0,1.0
6130bf724a00cdf42425d295,86.0,1.0
61307430627bfbae31cd24cb,38.0,1.0
6194d92d609d25628d41d9f6,81.0,1.0
6130be7c4a00cdf42425c0f2,80.0,1.0
6194d57b609d25628d41be84,57.0,-1.0
6116266231ee975e584d339d,67.0,1.0
6116297931ee975e584d7009,68.0,-1.0
6194dabf609d25628d41e59c,41.0,-1.0
613072c2627bfbae31cd0951,65.0,1.0
6194d706609d25628d41c9fc,41.0,1.0
61307472627bfbae31cd29e4,56.0,-1.0
6130c0f84a00cdf42425ee57,67.0,1.0
611627ee31ee975e584d51ae,58.0,1.0
613073ea627bfbae31cd1f7d,84.0,-1.0
613fed3fbba4618becada626,60.0,-1.0
6130c0984a00cdf42425e74d,60.0,-1.0
6194d6d2609d25628d41c872,53.0,-1.0
61307374627bfbae31cd16b3,65.0,-1.0
6130bf8c4a00cdf42425d479,30.0,1.0
611625f731ee975e584d2ba5,48.0,1.0
6130bdd04a00cdf42425b510,65.0,1.0
6130c12b4a00cdf42425f1f5,85.0,-1.0
6130739d627bfbae31cd19d7,65.0,-1.0
6130c0144a00cdf42425de53,68.0,1.0
6130bddf4a00cdf42425b600,72.0,1.0
6130c24c4a00cdf4242606a0,81.0,1.0
6116277c31ee975e584d4911,65.0,-1.0
6130c3d54a00cdf4242622be,63.0,-1.0
613073ba627bfbae31cd1c00,64.0,1.0
6116273f31ee975e584d4463,80.0,1.0
6130c0934a00cdf42425e6f4,64.0,-1.0
6130be8a4a00cdf42425c1ed,0.0,-1.0
6116286531ee975e584d5a98,23.0,-1.0
61307352627bfbae31cd143b,50.0,1.0
613fedd7bba4618becadac5d,60.0,-1.0
611625a231ee975e584d257a,88.0,1.0
6130be954a00cdf42425c2b8,52.0,-1.0
6194d9e7609d25628d41df5c,69.0,1.0
6130bd3c4a00cdf42425aa92,46.0,-1.0
611625d431ee975e584d2912,74.0,-1.0
6130bd834a00cdf42425af9d,54.0,-1.0
6130be594a00cdf42425be8a,22.0,1.0
6194d96c609d25628d41dbc8,49.0,-1.0
6130c0a64a00cdf42425e854,58.0,-1.0
613feb18bba4618becad90c2,64.0,-1.0
6116275d31ee975e584d46b6,52.0,1.0
613072eb627bfbae31cd0c5b,28.0,1.0
6130bffa4a00cdf42425dc6e,62.0,-1.0
6130c06f4a00cdf42425e490,82.0,-1.0
6130bf454a00cdf42425cf6a,77.0,-1.0
61307421627bfbae31cd2391,58.0,-1.0
6116255231ee975e584d1f7b,81.0,-1.0
6116281831ee975e584d54c3,69.0,-1.0
6130c1674a00cdf42425f62a,63.0,1.0
611626ee31ee975e584d3e73,60.0,-1.0
6194d97c609d25628d41dc3e,62.0,1.0
6116265031ee975e584d3257,26.0,-1.0
613fec82bba4618becad9ecd,69.0,-1.0
6130bef54a00cdf42425c9bc,89.0,1.0
6130c04c4a00cdf42425e253,87.0,-1.0
6130bfe94a00cdf42425db4a,53.0,1.0
6194da91609d25628d41e445,66.0,1.0
6130c0064a00cdf42425dd51,39.0,1.0
6194d861609d25628d41d408,59.0,-1.0
6130c02f4a00cdf42425e03f,61.0,1.0
613074ac627bfbae31cd2e64,75.0,1.0
6194d87a609d25628d41d4bd,77.0,-1.0
6116259831ee975e584d24b0,83.0,-1.0
6130c0bc4a00cdf42425e9e7,52.0,1.0
6130c03a4a00cdf42425e0f7,80.0,1.0
6130c3284a00cdf4242615db,40.0,-1.0
6130c3114a00cdf424261437,69.0,1.0
6130c4694a00cdf424262de2,32.0,1.0
6130c4194a00cdf4242627ec,68.0,1.0
6130c3de4a00cdf42426237c,62.0,-1.0
6130c1474a00cdf42425f3f1,81.0,1.0
613072d1627bfbae31cd0a6f,69.0,1.0
6130bdb14a00cdf42425b2de,44.0,1.0
6116255031ee975e584d1f55,16.0,1.0
6130c20a4a00cdf4242601c2,61.0,1.0
6130bfd24a00cdf42425d9b5,41.0,1.0
6130c41d4a00cdf42426283c,85.0,1.0
6130c1944a00cdf42425f976,73.0,1.0
6130c1e14a00cdf42425fef0,66.0,1.0
611625c131ee975e584d27c5,84.0,-1.0
613074b0627bfbae31cd2eb2,59.25656660412758,-1.0
6116269a31ee975e584d37a8,50.0,-1.0
61307385627bfbae31cd1801,52.0,1.0
611628e131ee975e584d6437,39.0,1.0
613fec95bba4618becad9f8a,67.0,-1.0
6130bf214a00cdf42425ccdd,79.0,1.0
6130c1644a00cdf42425f600,0.0,-1.0
611626f131ee975e584d3eb3,78.0,1.0
6130c3eb4a00cdf424262494,72.0,1.0
613072e7627bfbae31cd0c00,68.0,1.0
613feb7fbba4618becad94b6,70.0,-1.0
6130c2304a00cdf4242604a6,63.0,-1.0
6194d917609d25628d41d954,68.0,1.0
613febdebba4618becad9879,35.0,-1.0
613fec1fbba4618becad9b06,82.0,1.0
6130c0a94a00cdf42425e884,65.0,1.0
6116281e31ee975e584d552e,27.0,-1.0
6130c3264a00cdf4242615b0,81.0,-1.0
6130c1f94a00cdf42426008e,54.0,-1.0
613fec9bbba4618becad9fc7,56.0,-1.0
6194d915609d25628d41d947,48.0,-1.0
6130c45f4a00cdf424262d23,59.0,1.0
6130c0a74a00cdf42425e857,39.0,1.0
6194d853609d25628d41d3a0,70.0,-1.0
6194d5c8609d25628d41c0af,65.0,-1.0
6130bded4a00cdf42425b70f,47.0,1.0
6130c0ed4a00cdf42425ed79,80.0,1.0
6130c4834a00cdf424262fdf,73.0,1.0
6194d575609d25628d41be59,55.0,-1.0
6116257f31ee975e584d22d6,68.0,1.0
6130bf1c4a00cdf42425cc81,15.0,-1.0
613feba9bba4618becad9655,72.0,-1.0
6116298c31ee975e584d7175,51.0,1.0
6130730b627bfbae31cd0eca,35.0,1.0
6130bfa74a00cdf42425d666,34.0,-1.0
6130c1794a00cdf42425f76f,77.0,1.0
6116285631ee975e584d5960,79.0,1.0
6116295231ee975e584d6d1c,61.0,-1.0
613fedf0bba4618becadad60,55.0,1.0
6130bfd74a00cdf42425da04,81.0,1.0
6130c35d4a00cdf4242619a7,69.0,1.0
613fee16bba4618becadaeeb,60.0,1.0
6194d69f609d25628d41c6fb,56.0,1.0
6130c0204a00cdf42425df2b,59.0,-1.0
611625d331ee975e584d28fa,22.0,1.0
613072d6627bfbae31cd0ad0,60.0,1.0
6130732a627bfbae31cd112f,44.0,-1.0
6194d9b0609d25628d41ddc2,63.0,1.0
6116260b31ee975e584d2d38,87.0,1.0
6194d896609d25628d41d591,86.0,1.0
6194d8e4609d25628d41d7d7,67.0,-1.0
611625fc31ee975e584d2c03,81.0,-1.0
6130c2084a00cdf4242601a7,39.0,-1.0
6130c3ad4a00cdf424261f7e,82.0,1.0
61307388627bfbae31cd1839,63.0,-1.0
61307368627bfbae31cd15dd,56.0,-1.0
6116292631ee975e584d6981,48.0,-1.0
613072bc627bfbae31cd08cb,61.0,1.0
6130c3ec4a00cdf4242624a2,59.0,1.0
6130bdda4a00cdf42425b5b7,65.0,1.0
61307495627bfbae31cd2ca0,66.0,-1.0
6116287231ee975e584d5ba8,46.0,1.0
6116287531ee975e584d5be4,78.0,-1.0
611628e331ee975e584d645d,78.0,-1.0
6130c0074a00cdf42425dd66,73.0,1.0
6194d932609d25628d41da1c,88.0,-1.0
6130c3844a00cdf424261c75,70.0,1.0
6116264e31ee975e584d3231,48.0,1.0
6130bd3b4a00cdf42425aa7d,75.0,-1.0
6116296e31ee975e584d6f48,41.0,1.0
611628ff31ee975e584d6683,67.0,-1.0
613feca9bba4618becada04f,81.0,1.0
6194d622609d25628d41c352,52.0,-1.0
6130c05d4a00cdf42425e35f,87.0,-1.0
6194d837609d25628d41d2cd,58.0,-1.0
6116261a31ee975e584d2e4d,68.0,-1.0
61307460627bfbae31cd2886,70.0,1.0
6130bf0b4a00cdf42425cb52,53.0,1.0
6130c12b4a00cdf42425f1ed,49.0,-1.0
6130bd294a00cdf42425a922,52.0,-1.0
6130c4104a00cdf42426273d,64.0,1.0
613072b3627bfbae31cd081e,53.0,1.0
6194d87c609d25628d41d4d3,75.0,1.0
613fedd3bba4618becadac29,68.0,1.0
6130be3c4a00cdf42425bc9b,71.0,1.0
6194d71b609d25628d41ca96,54.0,-1.0
6130bec84a00cdf42425c675,52.0,-1.0
6116263031ee975e584d2fea,45.0,1.0
611625c231ee975e584d27cb,70.0,1.0
611628fc31ee975e584d664b,42.0,1.0
6130be644a00cdf42425bf50,71.0,-1.0
6130740d627bfbae31cd2211,66.0,1.0
6116263331ee975e584d302e,55.0,1.0
6130bfc94a00cdf42425d8f9,52.0,-1.0
6130bff64a00cdf42425dc37,72.0,1.0
6116285e31ee975e584d59fa,57.0,1.0
6130c2894a00cdf424260b1c,27.0,-1.0
6116278831ee975e584d4a04,70.0,1.0
613fee07bba4618becadae46,91.0,-1.0
6130c13f4a00cdf42425f360,53.0,-1.0
6116260e31ee975e584d2d67,60.0,-1.0
6116269031ee975e584d36eb,61.0,1.0
613fec43bba4618becad9c67,76.0,1.0
611627b431ee975e584d4d72,85.0,-1.0
613073fe627bfbae31cd20f4,74.0,1.0
61307434627bfbae31cd2510,52.0,1.0
6130c2454a00cdf424260620,63.0,-1.0
6130c0b94a00cdf42425e9af,79.0,1.0
6116286531ee975e584d5a86,75.0,-1.0
6130be904a00cdf42425c255,67.0,-1.0
6194d749609d25628d41cbed,17.0,-1.0
6116295431ee975e584d6d47,56.0,1.0
6130bd204a00cdf42425a877,70.0,1.0
6116255a31ee975e584d2014,63.0,1.0
6194da68609d25628d41e319,76.0,-1.0
6130c29b4a00cdf424260c57,4.0,-1.0
613073a7627bfbae31cd1a91,63.0,-1.0
6116299831ee975e584d724c,54.0,1.0
6130bff34a00cdf42425dbf7,67.0,-1.0
6130bd2c4a00cdf42425a96b,48.0,-1.0
6130c4634a00cdf424262d70,53.0,-1.0
6194d67f609d25628d41c609,54.0,-1.0
6130bee64a00cdf42425c8ad,0.0,-1.0
6130c41e4a00cdf424262845,58.0,-1.0
6130bda84a00cdf42425b23a,49.0,-1.0
6130be004a00cdf42425b885,71.0,-1.0
6130c0d94a00cdf42425ec14,60.0,1.0
6130bd214a00cdf42425a883,61.0,1.0
6130c0904a00cdf42425e6c0,83.0,1.0
6130bedd4a00cdf42425c7f6,54.0,1.0
611626cf31ee975e584d3bf1,40.0,1.0
6130c4324a00cdf4242629c3,67.0,1.0
6194d7ce609d25628d41cfc1,66.0,-1.0
6130bd5d4a00cdf42425ace6,57.0,1.0
6130be234a00cdf42425badd,62.0,1.0
6130c2d14a00cdf424260ff6,66.0,-1.0
613febf1bba4618becad9942,61.0,-1.0
6116257f31ee975e584d22db,71.0,1.0
613073da627bfbae31cd1e51,72.0,-1.0
613074b3627bfbae31cd2eeb,33.0,1.0
6130c0174a00cdf42425de8c,59.0,-1.0
6194da37609d25628d41e1b0,57.0,-1.0
6116271931ee975e584d419e,70.0,1.0
611628bd31ee975e584d6168,19.0,-1.0
6194d67b609d25628d41c5eb,48.0,1.0
6116259f31ee975e584d2533,75.0,-1.0
6130c1574a00cdf42425f50b,81.0,-1.0
6130be9f4a00cdf42425c37a,6.0,-1.0
6130732c627bfbae31cd115b,78.0,-1.0
611626dd31ee975e584d3d1c,51.0,1.0
6194d5c5609d25628d41c099,52.0,-1.0
613feb31bba4618becad91b9,64.0,1.0
6130c46a4a00cdf424262df8,66.0,1.0
6130befa4a00cdf42425ca1f,35.0,-1.0
6194da05609d25628d41e037,47.0,1.0
611627ea31ee975e584d515c,64.0,1.0
6130744a627bfbae31cd26ca,77.0,-1.0
6130bf964a00cdf42425d532,34.0,-1.0
6130c4734a00cdf424262ea0,66.0,1.0
613feb39bba4618becad91fc,61.0,-1.0
611626a731ee975e584d38a5,33.0,-1.0
611627f731ee975e584d525d,25.0,1.0
6130bdc84a00cdf42425b490,52.0,-1.0
6194d5d9609d25628d41c12e,67.0,1.0
611627f631ee975e584d523e,36.0,1.0
611628d931ee975e584d639b,54.0,1.0
6130bf314a00cdf42425ce08,53.0,1.0
611627d531ee975e584d4fdc,49.0,1.0
6116278631ee975e584d49e3,93.0,-1.0
61307338627bfbae31cd1239,82.0,1.0
6116292331ee975e584d6951,81.0,1.0
613feaf6bba4618becad8f74,70.0,-1.0
6116260c31ee975e584d2d46,72.0,-1.0
6130bf054a00cdf42425cae8,60.0,1.0
61307425627bfbae31cd23f0,45.0,1.0
6130c1d34a00cdf42425fdf4,71.0,1.0
6194d72f609d25628d41cb30,76.0,-1.0
6130c4654a00cdf424262d9a,13.0,-1.0
6116265731ee975e584d32da,67.0,1.0
611626b031ee975e584d395d,72.0,1.0
6116290b31ee975e584d6751,40.0,1.0
6130c2874a00cdf424260af1,73.0,1.0
613073b4627bfbae31cd1b89,36.0,-1.0
6130736b627bfbae31cd160f,78.0,1.0
61307340627bfbae31cd12dc,42.0,-1.0
6116262531ee975e584d2f22,39.0,-1.0
6116273b31ee975e584d4416,64.0,-1.0
6130c1754a00cdf42425f72e,62.0,-1.0
6130be0d4a00cdf42425b974,35.0,-1.0
6194d73d609d25628d41cb94,81.0,-1.0
6130c0d84a00cdf42425ec03,81.0,1.0
611625b831ee975e584d2715,59.0,-1.0
6130c3f34a00cdf424262526,56.0,-1.0
613072cd627bfbae31cd0a28,81.0,1.0
613fec05bba4618becad9a09,54.0,1.0
6130bd304a00cdf42425a9b6,88.0,1.0
